File Path,Title,Object Type,Source,Parent ARK,Item ARK
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_009r-014v_21-010\GrkNF-MG14_009r-014v_21-010_DJK_ICA_3band_02.tif,"Image of Sinai Greek NF MG 14 9r, 14v",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_009r-014v_21-010,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_009r-014v_21-010\GrkNF-MG14_009r-014v_21-010_DJK_ICA_gray_01.tif,"Image of Sinai Greek NF MG 14 9r, 14v",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_009r-014v_21-010,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_009r-014v_21-010\GrkNF-MG14_009r-014v_21-010_DJK_ICA_gray_02.tif,"Image of Sinai Greek NF MG 14 9r, 14v",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_009r-014v_21-010,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_010v-013r_21-011\GrkNF-MG14_010v-013r_21-011_DJK_ICA_2band_01.tif,"Image of Sinai Greek NF MG 14 10v, 13r",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_010v-013r_21-011,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_010v-013r_21-011\GrkNF-MG14_010v-013r_21-011_DJK_ICA_3band_01.tif,"Image of Sinai Greek NF MG 14 10v, 13r",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_010v-013r_21-011,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_010v-013r_21-011\GrkNF-MG14_010v-013r_21-011_DJK_ICA_3band_02.tif,"Image of Sinai Greek NF MG 14 10v, 13r",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_010v-013r_21-011,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_010v-013r_21-011\GrkNF-MG14_010v-013r_21-011_DJK_ICA_3band_03.tif,"Image of Sinai Greek NF MG 14 10v, 13r",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_010v-013r_21-011,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_010v-013r_21-011\GrkNF-MG14_010v-013r_21-011_DJK_ICA_gray_01.tif,"Image of Sinai Greek NF MG 14 10v, 13r",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_010v-013r_21-011,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_010v-013r_21-011\GrkNF-MG14_010v-013r_21-011_DJK_ICA_gray_02.tif,"Image of Sinai Greek NF MG 14 10v, 13r",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_010v-013r_21-011,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_010r-013v_21-012\GrkNF-MG14_010r-013v_21-012_DJK_ICA_2band_01.tif,"Image of Sinai Greek NF MG 14 10r, 13v",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_010r-013v_21-012,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_010r-013v_21-012\GrkNF-MG14_010r-013v_21-012_DJK_ICA_3band_01.tif,"Image of Sinai Greek NF MG 14 10r, 13v",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_010r-013v_21-012,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_010r-013v_21-012\GrkNF-MG14_010r-013v_21-012_DJK_ICA_gray_01.tif,"Image of Sinai Greek NF MG 14 10r, 13v",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_010r-013v_21-012,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_011v-012r_21-013\GrkNF-MG14_011v-012r_21-013_DJK_ICA_2band_01.tif,"Image of Sinai Greek NF MG 14 11v, 12r",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_011v-012r_21-013,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_011v-012r_21-013\GrkNF-MG14_011v-012r_21-013_DJK_ICA_2band_02.tif,"Image of Sinai Greek NF MG 14 11v, 12r",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_011v-012r_21-013,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_011v-012r_21-013\GrkNF-MG14_011v-012r_21-013_DJK_ICA_gray_01.tif,"Image of Sinai Greek NF MG 14 11v, 12r",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_011v-012r_21-013,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_015r-022v_21-016\GrkNF-MG14_015r-022v_21-016_DJK_ICA_2band_01.tif,"Image of Sinai Greek NF MG 14 15r, 22v",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_015r-022v_21-016,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_015r-022v_21-016\GrkNF-MG14_015r-022v_21-016_DJK_ICA_2band_02.tif,"Image of Sinai Greek NF MG 14 15r, 22v",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_015r-022v_21-016,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_015r-022v_21-016\GrkNF-MG14_015r-022v_21-016_DJK_ICA_gray_01.tif,"Image of Sinai Greek NF MG 14 15r, 22v",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_015r-022v_21-016,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_015r-022v_21-016\GrkNF-MG14_015r-022v_21-016_DJK_ICA_gray_02.tif,"Image of Sinai Greek NF MG 14 15r, 22v",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_015r-022v_21-016,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_016v-021r_21-017\GrkNF-MG14_016v-021r_21-017_DJK_ICA_3band_01.tif,"Image of Sinai Greek NF MG 14 16v, 21r",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_016v-021r_21-017,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_016v-021r_21-017\GrkNF-MG14_016v-021r_21-017_DJK_ICA_gray_01.tif,"Image of Sinai Greek NF MG 14 16v, 21r",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_016v-021r_21-017,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_023r-024v_21-024\GrkNF-MG14_023r-024v_21-024_DJK_ICA_2band_01.tif,"Image of Sinai Greek NF MG 14 23r, 24v",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_023r-024v_21-024,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_023r-024v_21-024\GrkNF-MG14_023r-024v_21-024_DJK_ICA_3band_01.tif,"Image of Sinai Greek NF MG 14 23r, 24v",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_023r-024v_21-024,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_023r-024v_21-024\GrkNF-MG14_023r-024v_21-024_DJK_ICA_gray_01.tif,"Image of Sinai Greek NF MG 14 23r, 24v",page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_023r-024v_21-024,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_025r_21-025\GrkNF-MG14_025r_21-025_DJK_ICA_3band_01.tif,Image of Sinai Greek NF MG 14 25r,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_025r_21-025,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_025r_21-025\GrkNF-MG14_025r_21-025_DJK_ICA_gray_01.tif,Image of Sinai Greek NF MG 14 25r,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_025r_21-025,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_025v_21-026\GrkNF-MG14_025v_21-026_RLE_PCA_01_RGB.tif,Image of Sinai Greek NF MG 14 25v,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_025v_21-026,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_025v_21-026\GrkNF-MG14_025v_21-026_RLE_PCA_02_RGB.tif,Image of Sinai Greek NF MG 14 25v,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_025v_21-026,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_025v_21-026\GrkNF-MG14_025v_21-026_RLE_PCA_03_RGB.tif,Image of Sinai Greek NF MG 14 25v,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_025v_21-026,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_025v_21-026\GrkNF-MG14_025v_21-026_WCB_PCA-V1_2-6-10-RGB.tif,Image of Sinai Greek NF MG 14 25v,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_025v_21-026,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_025v_21-026\GrkNF-MG14_025v_21-026_WCB_PCA-VSBG_2-6-10-RGB.tif,Image of Sinai Greek NF MG 14 25v,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_025v_21-026,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_026r_21-027\GrkNF-MG14_026r_21-027_DJK_ICA_3band_01.tif,Image of Sinai Greek NF MG 14 26r,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_026r_21-027,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_026r_21-027\GrkNF-MG14_026r_21-027_DJK_ICA_gray_01.tif,Image of Sinai Greek NF MG 14 26r,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_026r_21-027,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_026r_21-027\GrkNF-MG14_026r_21-027_WCB_FLUOR-V1_17-18-19-RGB.tif,Image of Sinai Greek NF MG 14 26r,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_026r_21-027,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_026r_21-027\GrkNF-MG14_026r_21-027_WCB_FLUOR-V1_20-21-22-RGB.tif,Image of Sinai Greek NF MG 14 26r,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_026r_21-027,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_026r_21-027\GrkNF-MG14_026r_21-027_WCB_FLUOR-VSBG_17-18-19-RGB.tif,Image of Sinai Greek NF MG 14 26r,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_026r_21-027,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_026r_21-027\GrkNF-MG14_026r_21-027_WCB_FLUOR-VSBG_20-21-22-RGB.tif,Image of Sinai Greek NF MG 14 26r,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_026r_21-027,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_026r_21-027\GrkNF-MG14_026r_21-027_WCB_PCA-VSBG_1-2-7-RGB.tif,Image of Sinai Greek NF MG 14 26r,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_026r_21-027,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_026v_21-028\GrkNF-MG14_026v_21-028_DJK_ICA_3band_01.tif,Image of Sinai Greek NF MG 14 26v,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_026v_21-028,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_027v_21-030\GrkNF-MG14_027v_21-030_DJK_ICA_3band_01.tif,Image of Sinai Greek NF MG 14 27v,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_027v_21-030,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_027v_21-030\GrkNF-MG14_027v_21-030_DJK_ICA_3band_02.tif,Image of Sinai Greek NF MG 14 27v,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_027v_21-030,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_027v_21-030\GrkNF-MG14_027v_21-030_DJK_ICA_3band_03.tif,Image of Sinai Greek NF MG 14 27v,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_027v_21-030,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_027v_21-030\GrkNF-MG14_027v_21-030_DJK_ICA_3band_04.tif,Image of Sinai Greek NF MG 14 27v,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_027v_21-030,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_027v_21-030\GrkNF-MG14_027v_21-030_DJK_ICA_gray_01.tif,Image of Sinai Greek NF MG 14 27v,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_027v_21-030,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_027v_21-030\GrkNF-MG14_027v_21-030_RLE_ICA_02.tif,Image of Sinai Greek NF MG 14 27v,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_027v_21-030,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_027v_21-030\GrkNF-MG14_027v_21-030_RLE_PCA_01_RGB.tif,Image of Sinai Greek NF MG 14 27v,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_027v_21-030,,
\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_028v_21-032\GrkNF-MG14_028v_21-032_RLE_PCA_01_RGB.tif,Image of Sinai Greek NF MG 14 28v,page,\\dl_deposit\spp_ingest\IngestPackage5\GrkNF-MG14\GrkNF-MG14_028v_21-032,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182r_23-001\Grk-962_182r_23-001_RLE_PCA_01_RGB.tif,Image of Sinai Greek 962 182r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182r_23-001,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182r_23-001\Grk-962_182r_23-001_RLE_PCA_02_RGB.tif,Image of Sinai Greek 962 182r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182r_23-001,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182r_23-001\Grk-962_182r_23-001_RLE_PCA_99_RGB.tif,Image of Sinai Greek 962 182r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182r_23-001,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182r_23-001\Grk-962_182r_23-001_WCB_MSTLAB-023-000-000_RGB.tif,Image of Sinai Greek 962 182r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182r_23-001,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182v_23-002\Grk-962_182v_23-002_RLE_capture_01_RGB.tif,Image of Sinai Greek 962 182v,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182v_23-002,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182v_23-002\Grk-962_182v_23-002_RLE_PCA_01_RGB.tif,Image of Sinai Greek 962 182v,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182v_23-002,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182v_23-002\Grk-962_182v_23-002_RLE_PCA_02_RGB.tif,Image of Sinai Greek 962 182v,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182v_23-002,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182v_23-002\Grk-962_182v_23-002_RLE_PCA_03_RGB.tif,Image of Sinai Greek 962 182v,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182v_23-002,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182v_23-002\Grk-962_182v_23-002_RLE_PCA_04_RGB.tif,Image of Sinai Greek 962 182v,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182v_23-002,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182v_23-002\Grk-962_182v_23-002_RLE_PCA_05_RGB.tif,Image of Sinai Greek 962 182v,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182v_23-002,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182v_23-002\Grk-962_182v_23-002_WCB_PCALAB-02-00-00_RGB.tif,Image of Sinai Greek 962 182v,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182v_23-002,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182v_23-002\Grk-962_182v_23-002_WCB_PCALABv2-02-00-00_RGB.tif,Image of Sinai Greek 962 182v,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_182v_23-002,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_RLE_PCA_01_RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_RLE_PCA_02_RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_RLE_PCA_03_RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_RLE_PCA_04_RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_RLE_PCA_05_RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_RLE_PCA_06_RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_RLE_PCA_07_RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_RLE_PCA_08_RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_RLE_PCA_09_RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_RLE_PCA_10_RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_RLE_PCA_11_RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_WCB_FLUOR-VSGM_17-21-22-RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_WCB_PCALAB-02-00-00_RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_WCB_PSU-VSGM_12-23-23-RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_WCB_PSU-VSGM_21-23-23-RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_WCB_PSU-VSGM-GMA_12-21-21-RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_WCB_PSU-VSGM-GMA_12-23-23-RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_WCB_PSU-VSGM-REG_17-19-19-RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_WCB_REFLU-VSGM_7-21-22-RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003\Grk-962_183r_23-003_WCB_REFLU-VSGM_7-21-23-RGB.tif,Image of Sinai Greek 962 183r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183r_23-003,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183v_23-004\Grk-962_183v_23-004_RLE_PCA_01_RGB.tif,Image of Sinai Greek 962 183v,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183v_23-004,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183v_23-004\Grk-962_183v_23-004_RLE_PCA_02_RGB.tif,Image of Sinai Greek 962 183v,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183v_23-004,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183v_23-004\Grk-962_183v_23-004_RLE_PCA_03_RGB.tif,Image of Sinai Greek 962 183v,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183v_23-004,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183v_23-004\Grk-962_183v_23-004_WCB_FLUOR-V1_17-19-22-RGB.tif,Image of Sinai Greek 962 183v,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183v_23-004,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183v_23-004\Grk-962_183v_23-004_WCB_PCALAB-02-00-00_RGB.tif,Image of Sinai Greek 962 183v,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183v_23-004,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183v_23-004\Grk-962_183v_23-004_WCB_PSU-V1_7-19-19-RGB.tif,Image of Sinai Greek 962 183v,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183v_23-004,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183v_23-004\Grk-962_183v_23-004_WCB_REFLU-V1_7-17-19-RGB.tif,Image of Sinai Greek 962 183v,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183v_23-004,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183v_23-004\Grk-962_183v_23-004_WCB_REFLU-V1_7-17-22-RGB.tif,Image of Sinai Greek 962 183v,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_183v_23-004,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_184r_23-005\Grk-962_184r_23-005_RLE_PCA_01_RGB.tif,Image of Sinai Greek 962 184r,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_184r_23-005,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_184v_23-006\Grk-962_184v_23-006_RLE_PCA_01_RGB.tif,Image of Sinai Greek 962 184v,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_184v_23-006,,
\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_184v_23-006\Grk-962_184v_23-006_RLE_PCA_02_RGB.tif,Image of Sinai Greek 962 184v,page,\\dl_deposit\spp_ingest\IngestPackage4\Grk-962\Grk-962_184v_23-006,,
